Zone,Easting,Northing,Longitud,Latitud,Fecha,Año,Día de la Semana,Hora,Turno,Distrito,Calle 2,Incidencia,Calle,Nº
15S,444216,4489047,-3.65883377915872,40.5503040790666,06/10/2023,2023,Viernes,17:35,Tarde,Norte,FELICIDAD (DE LA),CHOQUE CON VEHICULO ESTACIONADO,SONRISA,
15S,445827,4487440,-3.63967056588563,40.5359345206345,06/10/2023,2023,Viernes,19:45,Tarde,Centro,,COLISION TRASERO LATERAL,CANTABRIA,2
15S,445964,4488430,-3.63813760035759,40.5448617796788,07/10/2023,2023,Sábado,11:40,Mañana,Centro,MIRAFLORES,ATROPELLO PEATON,JARAMA,
15S,447721,4487346,-3.61729984458177,40.5352093694721,07/10/2023,2023,Sábado,19:20,Tarde,Urbanizaciones,,ATROPELLO PEATON,FERNANDO ALONSO,8
15S,444546,4488676,-3.65490401699382,40.5469841371939,07/10/2023,2023,Sábado,22:00,Tarde,Norte,,COLISION POR ALCANCE,MARQUES DE LA VALDAVIA,138
15S,445028,4488586,-3.64920418393578,40.5462055084478,09/10/2023,2023,Lunes,11:00,Mañana,Norte,,CAIDA VMP,MARQUES DE LA VALDAVIA,91
15S,445915,4488430,-3.63871623122843,40.5448585823139,09/10/2023,2023,Lunes,20:15,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,TAJO,3
15S,445820,4485753,-3.63960871621764,40.5207368667993,10/10/2023,2023,Martes,17:00,Tarde,Urbanizaciones,,COLISION POR ALCANCE,CAMINO NUEVO,80
15S,446172,4487171,-3.63557417267627,40.5335337377833,10/10/2023,2023,Martes,18:45,Tarde,Urbanizaciones,,COLISION POR ALCANCE,"ERMITA, AVDA",
15S,444732,4488623,-3.65270288335795,40.5465191237707,10/10/2023,2023,Martes,7:49,Mañana,Norte,,ATROPELLO PEATON,MARQUES DE LA VALDAVIA,101
15S,444750,4488620,-3.6524900581472,40.546493299329,11/10/2023,2023,Miércoles,9:00,Mañana,Norte,VICENTE ALEIXANDRE,COLISION FRONTOLATERAL,MARQUES DE LA VALDAVIA,
15S,444527,4487862,-3.65505694962676,40.539650056669,11/10/2023,2023,Miércoles,10:15,Mañana,Empresarial,VALGRANDE,CAIDA MOTORISTA,"VALDELAPARRA, AVDA.",
15S,445754,4487231,-3.64051456336529,40.5340469893157,11/10/2023,2023,Miércoles,8:40,Mañana,Empresarial,,COLISION LATERAL,"VALDELAPARRA, AVDA.",1
15S,445540,4488439,-3.64314530115275,40.5449150921904,11/10/2023,2023,Miércoles,16:45,Tarde,Centro,,COLISION FRONTOLATERAL,"ESPAÑA, AVDA",2
15S,445895,4487814,-3.63889968020078,40.5393081051746,11/10/2023,2023,Miércoles,12:45,Mañana,Centro,,COLISION POR ALCANCE,CHOPERA,11
15S,447100,4487684,-3.62466035473148,40.5382148124134,11/10/2023,2023,Miércoles,14:35,Tarde,Urbanizaciones,,COLISION POR ALCANCE,TRANSICION ESPAÑOLA,4
15S,446015,4488159,-3.63751220503661,40.5424238294475,12/10/2023,2023,Jueves,15:20,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,PABLO PICASSO,56
15S,444257,4485710,-3.6580554024144,40.5202459046482,13/10/2023,2023,Viernes,10:00,Mañana,Empresarial,,COLISION FRONTOLATERAL,PARIS,1
15S,445498,4488817,-3.6436738703115,40.5483174977093,14/10/2023,2023,Sábado,0:00,Noche,Norte,,CAIDA VMP,BLAS DE OTERO,15
15S,443937,4488647,-3.66209319580043,40.5466819053542,15/10/2023,2023,Domingo,20:50,Tarde,Norte,,COLISION FRONTOLATERAL,"VALDELAPARRA, AVDA.",116
15S,446523,4488017,-3.63150153603043,40.5411775788356,16/10/2023,2023,Lunes,8:35,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,MARIANO SEBASTIAN IZUEL,3
15S,444454,4487866,-3.65591927327022,40.5396811999473,16/10/2023,2023,Lunes,9:10,Mañana,Empresarial,"PEÑALARA, AVDA",COLISION FRONTOLATERAL,"VALDELAPARRA, AVDA.",
15S,445259,4487785,-3.64640693304614,40.5390050913869,16/10/2023,2023,Lunes,12:09,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,"VALDELAPARRA, AVDA.",35
15S,446868,4486454,-3.62729638987114,40.5271196011576,16/10/2023,2023,Lunes,13:39,Mañana,Urbanizaciones,"ALCOBENDAS, PS",COLISION FRONTOLATERAL,CAMINO ANCHO,
15S,445658,4487379,-3.64166074354697,40.5353739438651,16/10/2023,2023,Lunes,14:45,Tarde,Empresarial,,COLISION FRONTOLATERAL,"VALDELAPARRA, AVDA.",1
15S,445775,4488053,-3.64033711894849,40.5414532677181,13/10/2023,2023,Viernes,8:45,Mañana,Centro,,COLISION FRONTOLATERAL,ISLAS BIKINI,16
15S,444050,4485688,-3.66049697282884,40.5200337786555,09/10/2023,2023,Lunes,10:05,Mañana,Urbanizaciones,,ATROPELLO PEATON,"BRUSELAS, AVDA",5
15S,444895,4488529,-3.65076981111299,40.5456831955073,17/10/2023,2023,Martes,19:32,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,DR SEVERO OCHOA,4
15S,445484,4489126,-3.64386586187332,40.5511001641399,18/10/2023,2023,Miércoles,7:30,Mañana,Norte,,ATROPELLO PEATON,ALMERIA,22
15S,444465,4489439,-3.65592761970411,40.5538520834689,18/10/2023,2023,Miércoles,19:50,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,FCO LARGO CABALLERO,58
15S,444351,4488233,-3.65716778964755,40.5429803585781,19/10/2023,2023,Jueves,7:49,Mañana,Norte,JOSE ECHEGARAY,ATROPELLO PEATON,CAMILO JOSE CELA,
15S,446028,4487370,-3.63729133821115,40.5353170466107,18/10/2023,2023,Miércoles,14:05,Mañana,Urbanizaciones,,COLISION TRASERO LATERAL,OLIMPICA,26
15S,446112,4487423,-3.63630405686396,40.5357999584604,19/10/2023,2023,Jueves,13:50,Mañana,Urbanizaciones,"ERMITA, AVDA",COLISION LATERAL,OLIMPICA,
15S,447022,4486136,-3.62545168039591,40.5242647718141,19/10/2023,2023,Jueves,16:27,Tarde,Urbanizaciones,CONDE DE LOS GAITANES,COLISION FRONTAL,CAMINO ANCHO,
15S,444140,4486430,-3.65950008856269,40.5267240699432,19/10/2023,2023,Jueves,16:38,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,GRANJA,3
15S,445997,4487232,-3.63764557336943,40.5340718667959,20/10/2023,2023,Viernes,0:20,Noche,Urbanizaciones,,CHOQUE CON OBSTACULO,OLIMPICA,9
15S,444225,4487855,-3.65862229779166,40.5395667257297,20/10/2023,2023,Viernes,19:15,Tarde,Empresarial,MALICIOSA,CHOQUE MOBILIARIO URBANO SEÑAL,"PEÑALARA, AVDA",
15S,444818,4485167,-3.65138576655239,40.515391861113,21/10/2023,2023,Sábado,0:10,Noche,Urbanizaciones,,COLISION TRASERO LATERAL,"MORALEJA, PZA",
15S,444330,4488256,-3.65741779218762,40.543186140132,21/10/2023,2023,Sábado,5:17,Noche,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,CAMILO JOSE CELA,22
15S,447706,4487326,-3.61747529774147,40.535028254268,21/10/2023,2023,Sábado,16:45,Tarde,Urbanizaciones,,COLISION FRONTOLATERAL,FERNANDO ALONSO,8
15S,446158,4488299,-3.63583553380348,40.5436943101983,22/10/2023,2023,Domingo,14:41,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,CONCILIO,3
15S,446770,4485278,-3.628354416754,40.5165193831291,22/10/2023,2023,Domingo,15:05,Tarde,Urbanizaciones,,CHOQUE CON MURO,"MARQUESA VDA ALDAMA, PSO",23
15S,446648,4488212,-3.63004197425987,40.5429422769131,23/10/2023,2023,Lunes,11:10,Mañana,Centro,SAN VICENTE,COLISION FRONTOLATERAL,"MARQUESA VDA ALDAMA, CALLE",
15S,446227,4487912,-3.6349878186749,40.5402125397942,23/10/2023,2023,Lunes,16:50,Tarde,Centro,,COLISION TRASERO LATERAL,LIBERTAD,8
15S,446191,4488128,-3.63543129277961,40.5421560177303,23/10/2023,2023,Lunes,22:10,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,OVIEDO,1
15S,446463,4486239,-3.63205950173824,40.5251567322392,25/10/2023,2023,Miércoles,10:25,Mañana,Urbanizaciones,SALVIA,CHOQUE MOBILIARIO URBANO SEÑAL,"ALCOBENDAS, PS",
15S,446174,4487893,-3.63561202405697,40.5400379390059,25/10/2023,2023,Miércoles,11:35,Mañana,Centro,,COLISION TRASERO LATERAL,LIBERTAD,18
15S,445870,4488936,-3.63929096919004,40.5494138869226,25/10/2023,2023,Miércoles,18:30,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,LUIS RODRIGUEZ ONTIVEROS,122
15S,4441995,4486532,37.8493477876837,32.8570857298975,26/10/2023,2023,Jueves,16:45,Tarde,Empresarial,SEPULVEDA,COLISION FRONTOLATERAL,GRANJA,
15S,445893,4488760,-3.63900427826644,40.547829913901,26/10/2023,2023,Jueves,15:25,Tarde,Centro,MIRAFLORES,COLISION FRONTOLATERAL,"ESPAÑA, AVDA",
15S,444692,4487222,-3.65305267131166,40.533895724208,27/10/2023,2023,Viernes,7:45,Mañana,Empresarial,,ATROPELLO PEATON,INDUSTRIA,36
15S,445226,4488406,-3.64685039996576,40.5445971155834,27/10/2023,2023,Viernes,13:20,Mañana,Norte,,COLISION LATERAL,CHOPERA,110
15S,444853,4486343,-3.65107512971876,40.5259880756835,27/10/2023,2023,Viernes,13:58,Tarde,Empresarial,"FUENCARRAL, CTRA",CHOQUE CON VEHICULO ESTACIONADO,"CARREFOUR, CC",
15S,444349,4488301,-3.65719739365296,40.5435927927565,28/10/2023,2023,Sábado,14:27,Tarde,Norte,JUAN RAMON JIMENEZ,COLISION LATERAL,CAMILO JOSE CELA,
15S,446876,4487144,-3.62725989990286,40.5333359331796,28/10/2023,2023,Sábado,14:45,Tarde,Urbanizaciones,,COLISION LATERAL,ANABEL SEGURA,11
15S,444637,4487855,-3.65375747400649,40.5395943547058,28/10/2023,2023,Sábado,20:06,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,VALGRANDE,30
15S,444914,4488452,-3.65053873038281,40.544990814644,29/10/2023,2023,Domingo,5:05,Noche,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,CHOPERA,109
15S,446789,4487896,-3.62835037826591,40.5401046854325,29/10/2023,2023,Domingo,6:45,Mañana,Centro,"MOSCATELARES, GTA",CHOQUE MOBILIARIO URBANO SEÑAL,SALVADOR ALLENDE,
15S,446195,4487734,-3.635350524674,40.5386069663944,26/10/2023,2023,Jueves,13:49,Mañana,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,REAL VIEJA,28
15S,444710,4485799,-3.6527157692955,40.5210779817807,29/10/2023,2023,Domingo,16:10,Tarde,Urbanizaciones,"NACIONAL I, CTRA",COLISION FRONTAL,CUESTABLANCA,191
15S,444409,4489554,-3.65659911829427,40.5548842861827,29/10/2023,2023,Domingo,20:40,Tarde,Norte,PABLO IGLESIAS,CAIDA MOTORISTA,SUERTE,
15S,447182,4487567,-3.62368235235021,40.5371660568692,30/10/2023,2023,Lunes,20:50,Tarde,Urbanizaciones,"VEGA, AVENIDA",COLISION LATERAL,TRANSICION ESPAÑOLA,
15S,444873,4485186,-3.6507382237769,40.5155666787251,31/10/2023,2023,Martes,12:55,Mañana,Urbanizaciones,CAMINO DEL ENCINAR,COLISION FRONTOLATERAL,CAMINO DEL SOTO,
15S,445717,4488095,-3.64102560069778,40.5418278224507,31/10/2023,2023,Martes,9:50,Mañana,Centro,,CHOQUE CON VEHICULO ESTACIONADO,CADIZ,32
15S,448139,4484454,-3.6121274143314,40.5091831311274,31/10/2023,2023,Martes,20:00,Tarde,Urbanizaciones,,COLISION LATERAL,CAMINO ANCHO,2
15S,443922,4489006,-3.66230219090162,40.5499148853875,01/11/2023,2023,Miércoles,8:25,Mañana,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,ILUSION (DE LA),2
15S,445668,4488826,-3.6416670475578,40.5484097405357,01/11/2023,2023,Miércoles,21:30,Tarde,Norte,,CAIDA MOTORISTA,RUPERTO CHAPI,37
15S,444902,4488088,-3.65064870523622,40.5417109692274,02/11/2023,2023,Jueves,9:42,Mañana,Norte,,COLISION FRONTOLATERAL,RAMON Y CAJAL,8
15S,444721,4488626,-3.65283304533798,40.5465454149373,02/11/2023,2023,Jueves,8:50,Mañana,Norte,,COLISION POR ALCANCE,MARQUES DE LA VALDAVIA,103
15S,445450,4488271,-3.64419359245127,40.5433957629479,03/11/2023,2023,Viernes,11:10,Mañana,Centro,,COLISION FRONTOLATERAL,CHOPERA,71
15S,444728,4488035,-3.6526986992359,40.5412219367599,03/11/2023,2023,Viernes,13:15,Mañana,Norte,,CHOQUE PERDIDA FRENO DE MANO,DR SEVERO OCHOA,25
15S,445195,4488427,-3.64721829150098,40.5447842414028,03/11/2023,2023,Viernes,17:15,Tarde,Norte,JACINTO BENAVENTE,COLISION LATERAL,CHOPERA,
15S,445828,4487927,-3.63970048704311,40.5403216766856,04/11/2023,2023,Sábado,7:25,Mañana,Centro,,COLISION TRASERO LATERAL,CHOPERA,48
15S,445693,4487739,-3.64127841587225,40.5386192616323,04/11/2023,2023,Sábado,12:30,Mañana,Centro,PINTOR VELAZQUEZ,CHOQUE PERDIDA FRENO DE MANO,PINTOR MURILLO,
15S,443855,4488843,-3.66307895243879,40.5484419873089,04/11/2023,2023,Sábado,21:44,Tarde,Norte,,CAIDA MOTORISTA,MARQUES DE LA VALDAVIA,167
15S,446718,4486377,-3.62906075947858,40.5264163242503,05/11/2023,2023,Domingo,5:25,Noche,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,"ALCOBENDAS, PS",6
15S,446071,4487968,-3.63683464124212,40.5407068719932,05/11/2023,2023,Domingo,19:20,Tarde,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,MARQUES DE LA VALDAVIA,19
15S,445659,4488335,-3.64173111279697,40.5439860339001,06/11/2023,2023,Lunes,12:00,Mañana,Centro,DAOIZ,COLISION LATERAL,MARQUES DE LA VALDAVIA,
15S,446537,4487694,-3.63130890566065,40.5382687652384,06/11/2023,2023,Lunes,17:35,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,SALVADOR ALLENDE,10
15S,444978,4487998,-3.6497434471664,40.5409052656074,06/11/2023,2023,Lunes,6:45,Mañana,Centro,,COLISION FRONTOLATERAL,HUELVA,8
15S,445235,4489048,-3.64679975915437,40.5503810857426,07/11/2023,2023,Martes,22:15,Noche,Norte,,CAIDA MOTORISTA,MANUEL DE FALLA,32
15S,444565,4487781,-3.65460114902481,40.5389229216235,08/11/2023,2023,Miércoles,16:17,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,VALGRANDE,27
15S,444867,4488365,-3.65108615412561,40.5442039601255,08/11/2023,2023,Miércoles,18:10,Tarde,Norte,,CHOQUE PERDIDA FRENO DE MANO,DR SEVERO OCHOA,17
15S,444675,4486648,-3.6532031749602,40.5287237758262,10/11/2023,2023,Viernes,9:00,Mañana,Empresarial,,ATROPELLO PEATON,"FUENCARRAL, CTRA",66
15S,446666,4486330,-3.62967068692165,40.5259895840362,10/11/2023,2023,Viernes,13:15,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,"ALCOBENDAS, PS",5
15S,446125,4487893,-3.63619061370528,40.5400347545999,10/11/2023,2023,Viernes,17:00,Tarde,Centro,,COLISION LATERAL,MARQUES DE LA VALDAVIA,1
15S,445777,4487134,-3.64023468754388,40.5331746790119,10/11/2023,2023,Viernes,19:35,Tarde,Empresarial,,COLISION POR ALCANCE,"VALDELAPARRA, AVDA.",2
15S,444357,4488598,-3.65712907366526,40.546268812404,10/11/2023,2023,Viernes,21:37,Tarde,Norte,,CAIDA MOTORISTA,CAMILO JOSE CELA,1
15S,445755,4486829,-3.64046827505614,40.5304256749282,10/11/2023,2023,Viernes,22:47,Noche,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,"BRUSELAS, AVDA",21
15S,444373,4489575,-3.65702614595656,40.5550710441566,11/11/2023,2023,Sábado,19:30,Tarde,Norte,,COLISION TRASERO LATERAL,SUERTE,2
15S,447391,4487740,-3.62122898471409,40.5387378099736,13/11/2023,2023,Lunes,8:00,Mañana,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,RAFAEL NADAL,
15S,444405,4489056,-3.65660253671612,40.550397860946,13/11/2023,2023,Lunes,12:45,Mañana,Norte,PABLO IGLESIAS,COLISION FRONTOLATERAL,DOLORES IBARRURI,
15S,444383,4488772,-3.65683735336666,40.5478380121128,13/11/2023,2023,Lunes,14:50,Tarde,Norte,,COLISION POR ALCANCE,PABLO IGLESIAS,2
15S,445165,4488633,-3.64759042810098,40.5466379813637,13/11/2023,2023,Lunes,16:40,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,OLIVAR,6
15S,445645,4485838,-3.64168181456836,40.5214911295648,13/11/2023,2023,Lunes,13:30,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,DALIA,255
15S,445841,4487541,-3.63951391606683,40.536845284344,14/11/2023,2023,Martes,15:00,Tarde,Centro,,CHOQUE PERDIDA FRENO DE MANO,PINTOR VELAZQUEZ,3
15S,445511,4488420,-3.64348611802204,40.5447420261092,14/11/2023,2023,Martes,19:50,Tarde,Centro,,COLISION FRONTOLATERAL,"ESPAÑA, AVDA",14
15S,445887,4488748,-3.6390741065551,40.5477214213587,16/11/2023,2023,Jueves,9:06,Mañana,Centro,,COLISION POR ALCANCE,"ESPAÑA, AVDA",50
15S,447503,4485837,-3.61974856247938,40.5216018390678,15/11/2023,2023,Miércoles,11:35,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,CAMINO MESONCILLOS,4
15S,444872,4485179,-3.65074941771556,40.5155035533452,16/11/2023,2023,Jueves,17:00,Tarde,Urbanizaciones,CONDE DE LOS GAITANES,CHOQUE MOBILIARIO URBANO SEÑAL,CAMINO DEL SOTO,
15S,444051,4488818,-3.66076210270587,40.5482300397228,16/11/2023,2023,Jueves,17:30,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,MARQUES DE LA VALDAVIA,167
15S,446315,4487930,-3.63395024446695,40.5403803971758,17/11/2023,2023,Viernes,19:00,Tarde,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,SORIA,6
15S,444401,4489033,-3.65664775171987,40.5501904004054,17/11/2023,2023,Viernes,20:03,Tarde,Norte,DOLORES IBARRURI,COLISION FRONTOLATERAL,PABLO IGLESIAS,
15S,444933,4488739,-3.65033937136451,40.5475774793929,17/11/2023,2023,Viernes,20:20,Tarde,Norte,CALDERON DE LA BARCA,COLISION FRONTOLATERAL,MANUEL DE FALLA,
15S,447242,4487502,-3.62296847994583,40.5365843308282,17/11/2023,2023,Viernes,20:00,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,TRANSICION ESPAÑOLA,7
15S,444469,4488782,-3.6558226344851,40.5479338650751,17/11/2023,2023,Viernes,20:35,Tarde,Norte,,CHOQUE PERDIDA FRENO DE MANO,JOSE HIERRO,3
15S,446883,4486459,-3.6271197241493,40.5271656045923,17/11/2023,2023,Viernes,23:00,Noche,Norte,CAMINO ANCHO,VUELCO,"ALCOBENDAS, PS",
15S,447223,4487498,-3.62319248618312,40.5365470873134,18/11/2023,2023,Sábado,12:00,Mañana,Urbanizaciones,,CAIDA MOTORISTA,TRANSICION ESPAÑOLA,
15S,444416,4486753,-3.65627013572248,40.5296523298624,18/11/2023,2023,Sábado,13:15,Mañana,Empresarial,,COLISION LATERAL,SAN JOSE ARTESANO,10
15S,447675,4486500,-3.61777297919301,40.5275853193766,18/11/2023,2023,Sábado,14:30,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,VEREDA DE LAS PEÑAS,3
15S,445128,4489400,-3.64809397337503,40.5535449483439,19/11/2023,2023,Domingo,15:15,Tarde,Norte,,COLISION POR ALCANCE,FCO LARGO CABALLERO,16
15S,445969,4487555,-3.63800376705688,40.5369797572888,19/11/2023,2023,Domingo,16:45,Tarde,Centro,,COLISION FRONTOLATERAL,MENINA,
15S,447763,4487400,-3.61680840549419,40.535698473747,20/11/2023,2023,Lunes,14:30,Tarde,Urbanizaciones,,COLISION FRONTOLATERAL,FERNANDO ALONSO,3
15S,446154,4488608,-3.63590909456916,40.5464776444596,20/11/2023,2023,Lunes,20:46,Tarde,Centro,,CHOQUE PERDIDA FRENO DE MANO,FUEGO,71
15S,445502,4488425,-3.64359282801234,40.5447864760494,21/11/2023,2023,Martes,0:01,Noche,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,"ESPAÑA, AVDA",1
15S,444193,4486172,-3.65885163435462,40.5244034760922,21/11/2023,2023,Martes,11:45,Mañana,Empresarial,,COLISION FRONTOLATERAL,SAN RAFAEL,4
15S,445513,4488047,-3.64343034637048,40.5413820298918,21/11/2023,2023,Martes,16:44,Tarde,Centro,,COLISION POR ALCANCE,PINTOR SOROLLA,19
15S,446829,4488224,-3.62790564900779,40.5430620132079,21/11/2023,2023,Martes,17:55,Tarde,Centro,,COLISION FRONTOLATERAL,"ESPAÑA, AVDA",64
15S,445216,4486320,-3.64678775660506,40.5258049495073,21/11/2023,2023,Martes,15:40,Tarde,Urbanizaciones,,COLISION POR ALCANCE,CALENDULA,15
15S,445885,4485829,-3.63884791958103,40.521425751951,22/11/2023,2023,Miércoles,14:43,Tarde,Urbanizaciones,,ATROPELLO PEATON,CAMINO NUEVO,47
15S,446800,4487902,-3.62822099540424,40.5401594422385,22/11/2023,2023,Miércoles,19:02,Tarde,Centro,,COLISION FRONTOLATERAL,"MOSCATELARES, GTA",
15S,446228,4487605,-3.63494989883639,40.5374470237601,23/11/2023,2023,Jueves,20:10,Tarde,Centro,,COLISION POR ALCANCE,SALVADOR ALLENDE,10
15S,444917,4485453,-3.65024210188333,40.5179748489471,24/11/2023,2023,Viernes,5:00,Noche,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,SOTO,
15S,445443,4484509,-3.64395180599282,40.5095056628805,24/11/2023,2023,Viernes,8:50,Mañana,Urbanizaciones,,ATROPELLO PEATON,"PARQUES, PASEO",32
15S,445750,4487254,-3.64056376411342,40.5342539208024,24/11/2023,2023,Viernes,15:15,Tarde,Empresarial,,COLISION POR ALCANCE,"VALDELAPARRA, AVDA.",1
15S,445475,4489559,-3.64400952188272,40.555000195438,24/11/2023,2023,Viernes,16:00,Tarde,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,MAESTRO BARBIERI,15
15S,444375,4488647,-3.65692082467215,40.5467114306321,24/11/2023,2023,Viernes,19:20,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,CAMILO JOSE CELA,3
15S,444875,4485185,-3.65071452943589,40.5155578032496,25/11/2023,2023,Sábado,0:45,Noche,Urbanizaciones,,COLISION FRONTOLATERAL,CONDE DE LOS GAITANES,2
15S,445969,4487554,-3.63800368160027,40.5369707488842,24/11/2023,2023,Viernes,13:45,Mañana,Centro,,COLISION FRONTOLATERAL,MENINA,1
15S,445687,4488958,-3.64145401476159,40.5496000926053,27/11/2023,2023,Lunes,11:45,Mañana,Norte,VALENCIA,CHOQUE PERDIDA FRENO DE MANO,TARRAGONA,
15S,446006,4488233,-3.63762480163389,40.543089864312,27/11/2023,2023,Lunes,17:05,Tarde,Centro,,ATROPELLO PEATON,CONSTITUCION,52
15S,446300,4486541,-3.63400940948638,40.5278667355834,27/11/2023,2023,Lunes,17:50,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,MARGARITA,71
15S,444388,4488953,-3.65679423654784,40.5494688596445,28/11/2023,2023,Martes,2:30,Noche,Norte,,COLISION LATERAL,PABLO IGLESIAS,6
15S,444886,4488605,-3.65088271917675,40.5463672327565,28/11/2023,2023,Martes,9:00,Mañana,Norte,,COLISION FRONTOLATERAL,MARQUES DE LA VALDAVIA,99
15S,445271,4488225,-3.64630333437941,40.5429695728094,28/11/2023,2023,Martes,23:15,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,DR CASIMIRO MORCILLO,13
15S,444324,4487075,-3.65738464147875,40.5325468537696,29/11/2023,2023,Miércoles,14:30,Tarde,Empresarial,ARROYO DE LA VEGA,ATROPELLO PEATON,GRANJA,
15S,446337,4487994,-3.63369590106713,40.5409583602417,29/11/2023,2023,Miércoles,17:35,Tarde,Centro,,ATROPELLO PEATON,LIBERTAD,1
15S,446110,4487843,-3.63636347068085,40.5395833590551,30/11/2023,2023,Jueves,13:31,Mañana,Centro,,COLISION LATERAL,LIBERTAD,38
15S,446508,4486882,-3.63158263713272,40.5309520572384,30/11/2023,2023,Jueves,17:10,Tarde,Urbanizaciones,SALVIA,COLISION LATERAL,"BRUSELAS, AVDA",
15S,446462,4487929,-3.63221438087984,40.5403808997037,16/11/2023,2023,Jueves,11:30,Mañana,Centro,PAZ,COLISION FRONTOLATERAL,EMPECINADO,
15S,445388,4488898,-3.6449799033195,40.5490399314412,01/12/2023,2023,Viernes,14:41,Tarde,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,MAESTRO TARREGA,1
15S,446235,4488303,-3.63492661217269,40.5437353441375,01/12/2023,2023,Viernes,15:45,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,SEGOVIA,4
15S,445515,4488548,-3.64344991794707,40.5458953620563,01/12/2023,2023,Viernes,18:30,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,CONSTITUCION,105
15S,445717,4488304,-3.64104354963997,40.5437105759851,02/12/2023,2023,Sábado,1:17,Noche,Centro,,COLISION FRONTOLATERAL,MARQUES DE LA VALDAVIA,55
15S,445238,4486906,-3.64657877050827,40.5310853270149,02/12/2023,2023,Sábado,13:20,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,RIO NORTE,
15S,446807,4486607,-3.62802940393529,40.5284939800601,02/12/2023,2023,Sábado,23:29,Noche,Urbanizaciones,,CAIDA MOTORISTA,CAMINO ANCHO,84
15S,443949,4488716,-3.66195760711971,40.5473042932264,03/12/2023,2023,Domingo,9:35,Mañana,Norte,,CHOQUE CON MURO,"VALDELAPARRA, AVDA.",124
15S,445697,4487323,-3.64119545661554,40.534872029688,03/12/2023,2023,Domingo,9:40,Mañana,Empresarial,"AMURA, HOTEL",COLISION FRONTOLATERAL,"VALDELAPARRA, AVDA.",1
15S,444584,4487348,-3.65433885130184,40.5350235658874,03/12/2023,2023,Domingo,10:51,Mañana,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,TORRES QUEVEDO,1
15S,446094,4487376,-3.6365125796996,40.5353753926059,03/12/2023,2023,Domingo,14:40,Tarde,Urbanizaciones,,CAIDA PASAJERO,OLIMPICA,9
15S,443908,4488734,-3.66244338067364,40.5474636683284,03/12/2023,2023,Domingo,15:50,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,"VALDELAPARRA, AVDA.",125
15S,444822,4485163,-3.65133820348077,40.5153560935931,03/12/2023,2023,Domingo,17:37,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,"MORALEJA, PZA",
15S,446341,4487652,-3.63361964008592,40.5378777436379,03/12/2023,2023,Domingo,14:15,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,SALVADOR ALLENDE,17
15S,445882,4488756,-3.63913383815022,40.5477931618176,30/11/2023,2023,Jueves,13:00,Mañana,Centro,MIRAFLORES,COLISION POR ALCANCE,"ESPAÑA, AVDA",
