fecha;provincia;dosis_administradas;personas_vacunadas_ciclo_completo;personas_vacunadas_1a_dosis;porcentaje_residentes_1a_dosis;porcentaje_residentes_2a_dosis;personas_vacunadas_3a_dosis;porcentaje_residentes_3a_dosis
2021-08-16;León;911;882;17;77.34483688;69.72235063;0;
2021-08-16;Segovia;1;1;0;75.30199768;66.04725107;0;
2021-08-16;Valladolid;5;2;3;78.78340302;67.27488193;0;
2021-08-16;Zamora;3;1;2;82.32466528;70.9141323;0;
2021-08-17;Ávila;2056;409;1643;77.16282728;68.62758778;0;
2021-08-17;Palencia;1205;1120;81;75.92954136;69.58976054;0;
2021-08-17;Segovia;2382;2292;78;75.38930661;67.52303262;0;
2021-08-18;Zamora;1880;2164;40;82.63418294;73.31699768;0;
2021-08-19;Palencia;53;79;52;76.04867734;70.20165792;0;
2021-08-19;Salamanca;1942;2182;101;80.13940986;71.44072044;0;
2021-08-19;Segovia;1569;529;1249;77.06120747;68.47496058;0;
2021-08-20;Ávila;1678;152;1573;78.78780191;70.60140552;0;
2021-08-20;Valladolid;4951;5067;163;80.3639304;70.21928401;0;
2021-08-20;Zamora;1216;1205;33;82.70570028;74.80479283;0;
2021-08-21;Burgos;1211;1254;4;77.83111981;70.92241018;;
2021-08-21;León;6;885;5;78.12456867;72.64870005;;
2021-08-21;Palencia;0;0;0;76.05553858;70.22972661;;
2021-08-21;Soria;815;116;813;78.94671707;68.8526619;;
2021-08-21;TotalCyL;5593;2787;4261;79.28396713;71.21266782;;
2021-08-22;Salamanca;2;289;1;81.67686677;71.69524214;0;
2021-08-22;TotalCyL;79;427;35;79.28463522;71.22373292;1;
2021-08-23;Ávila;2142;56;2085;80.08296123;70.67117414;0;
2021-08-23;Burgos;1816;172;1642;78.29078708;70.98504124;0;
2021-08-23;Palencia;136;78;58;76.09608224;70.29210147;0;
2021-08-23;Salamanca;2629;1420;1221;82.05318228;72.14050327;0;
2021-08-24;Ávila;1698;498;1379;80.95380049;70.9140958;0;
2021-08-24;León;3110;1560;1693;78.67579238;73.69396568;0;
2021-08-24;Salamanca;4370;2511;1927;82.65212835;72.90832055;0;
2021-08-24;Soria;419;233;244;79.58800234;69.4163179;0;
2021-08-24;Zamora;1828;1801;23;82.72680376;75.83417356;0;
2021-08-24;TotalCyL;22967;15503;8188;79.89726579;72.2409285;2;
2021-08-25;Segovia;500;234;285;77.94993419;70.31105435;0;
2021-08-25;Valladolid;7518;4220;3330;81.07323744;72.5686595;0;
2021-08-26;León;4110;1920;2442;79.60143634;74.44236798;0;
2021-08-26;Soria;554;393;207;80.06615364;70.38049593;0;
2021-08-26;Valladolid;2811;607;2702;81.59450993;72.63434675;0;
2021-08-26;Zamora;6;40;2;82.89621779;75.86407016;0;
2021-08-27;León;3549;2441;1362;79.90487228;74.93049455;0;
2021-08-27;Salamanca;2212;1643;674;83.33581376;74.48009841;0;
2021-08-27;Segovia;278;88;216;78.17081275;71.05122558;0;
2021-08-27;Zamora;1294;1272;27;82.92376955;76.5821746;0;
2021-08-28;León;1;421;0;79.90509137;74.94101074;0;
2021-08-28;Segovia;0;42;0;78.17146431;71.07859107;0;
2021-08-29;Burgos;0;0;0;78.79798686;71.53390186;;
2021-08-29;Salamanca;0;309;0;84.12641042;74.56908989;;
2021-08-29;Zamora;0;0;0;82.92494197;76.58920909;;
2021-08-29;TotalCyL;69;356;28;80.99333672;73.38455847;;
2021-08-30;Burgos;1060;792;272;78.88270656;71.75870264;0;
2021-08-30;Valladolid;1489;182;1392;81.90527592;73.21650479;0;
2021-08-30;Zamora;1269;1253;20;82.94428682;77.3131756;0;
2021-08-30;TotalCyL;10416;5848;4736;81.19371937;73.63830411;4;
2021-08-31;Palencia;1547;1446;106;80.90081773;72.96673549;0;
2021-08-31;Zamora;1532;1531;73;82.99059723;78.18428025;0;
2021-09-01;Salamanca;1706;872;895;84.53218728;76.24747528;1;
2021-09-01;Segovia;227;104;137;78.3903882;72.47748863;0;
2021-09-01;Valladolid;1598;1181;519;82.07967364;74.06678972;0;
2021-09-01;Zamora;2378;2314;64;83.02870073;79.54779938;0;
2021-09-02;Ávila;998;925;84;82.48680739;74.44375381;0;
2021-09-02;Burgos;3732;3701;99;79.09101076;73.32392003;0;
2021-09-02;León;1691;1560;457;81.26277553;76.03995276;0;
2021-09-02;Zamora;1;41;1;83.02752831;79.57476493;0;
2021-09-03;Burgos;2212;1970;277;79.17601007;73.88899762;0;
2021-09-03;Zamora;1695;1566;136;83.09787324;80.49980069;0;
2021-09-04;Palencia;1;33;1;81.00248876;74.72321156;;
2021-09-05;Salamanca;0;0;0;84.64122462;78.0370241;0;
2021-09-05;Soria;0;0;0;80.39692183;74.80311417;0;
2021-09-06;Zamora;664;627;36;83.12249396;80.89959434;0;
2021-09-07;León;933;730;887;81.77215356;76.5440727;0;
2021-09-07;Soria;249;246;170;81.10571081;75.05850322;0;
2021-09-07;Valladolid;3739;4549;191;82.54236539;76.9860309;0;
2021-09-07;Zamora;470;22;451;83.39097709;80.93183577;0;
2021-09-08;Burgos;4549;4388;526;79.59765134;75.45645184;0;
2021-09-08;Salamanca;0;978;0;85.53022825;78.85252623;0;
2021-09-08;Segovia;1248;1261;168;78.97809458;74.52990005;0;
2021-09-08;Soria;783;865;16;81.13383736;76.04068224;0;
2021-09-08;Zamora;0;92;0;83.39508054;80.93711164;0;
2021-09-08;TotalCyL;8424;8990;1910;82.12686196;76.88622324;2;
2021-09-09;Ávila;589;571;178;83.16419728;76.62624315;0;
2021-09-09;León;1058;1033;465;82.03505835;76.72788697;1;
2021-09-09;Palencia;852;114;838;81.80774821;75.53720349;0;
2021-09-09;Segovia;1900;1784;191;79.10840642;75.69879722;0;
2021-09-09;Soria;638;423;215;81.37797579;76.52220872;0;
2021-09-09;Valladolid;6707;6313;381;82.61996086;78.23159172;0;
2021-09-09;Zamora;842;263;577;83.73039135;81.09890496;1;
2021-09-10;Soria;736;573;289;81.38022591;76.64146528;0;
2021-09-10;Valladolid;3300;3206;177;82.61938465;78.271926;0;
2021-09-10;Zamora;220;428;177;83.73097756;81.12762914;0;
2021-09-11;Segovia;0;29;0;79.16313739;76.23503043;0;
2021-09-12;Burgos;0;0;0;79.91975395;76.54382776;0;
2021-09-12;Salamanca;1;3;1;85.84488755;81.43510152;0;
2021-09-12;Valladolid;0;0;0;82.67854159;79.07150499;0;
2021-09-12;TotalCyL;34;26;13;82.45334496;78.33921662;4;
2021-09-13;Ávila;1542;1464;64;83.27963264;78.54868581;0;
2021-09-13;Burgos;2031;1686;344;79.91975395;76.54382776;0;
2021-09-13;Salamanca;1502;1156;366;85.84488755;81.43510152;0;
2021-09-13;Segovia;539;217;322;79.37945504;76.3998749;0;
2021-09-13;Valladolid;1017;954;61;82.67854159;79.07150499;0;
2021-09-14;Burgos;1504;1322;403;80.03634839;76.91094646;0;
2021-09-14;León;2112;1932;606;82.37245284;77.4776038;0;
2021-09-14;TotalCyL;10889;8371;3704;82.61051109;78.67154533;3;
2021-09-15;Palencia;812;747;111;82.16390866;76.58260615;0;
2021-09-16;Segovia;234;96;159;79.68047538;77.03579666;0;
2021-09-16;Soria;280;201;82;82.02938662;79.10872598;0;
2021-09-17;Zamora;2;176;0;83.99008137;81.65814711;0;
2021-09-17;TotalCyL;7642;6430;3085;82.94267278;79.85526018;2;
2021-09-18;León;83;264;15;82.63382402;79.0298375;0;
2021-09-18;Palencia;1;68;1;82.40342812;79.36140618;0;
2021-09-18;Segovia;0;44;0;79.72412984;77.27426732;0;
2021-09-19;León;0;10;0;82.63360493;79.03180929;0;
2021-09-19;Soria;0;9;0;82.06313847;79.5891274;0;
2021-09-19;Valladolid;0;0;0;83.50040046;80.5300692;0;
2021-09-19;Zamora;0;277;0;84.15539194;81.72145755;0;
2021-09-20;Ávila;672;609;59;83.74771666;80.59861478;0;
2021-09-20;Palencia;137;107;30;82.42775432;79.45060223;0;
2021-09-20;Salamanca;309;39;284;86.30503121;83.6401464;0;
2021-09-20;Segovia;183;72;109;79.79384668;77.32508894;0;
2021-09-20;TotalCyL;6691;4898;1861;83.04004563;80.18854925;10;
2021-09-21;Burgos;723;706;551;80.93135747;78.15182441;0;
2021-09-21;León;2194;1981;441;82.81194201;80.09832639;0;
2021-09-21;Palencia;1074;981;102;82.49574292;80.12175573;1;
2021-09-21;Segovia;202;181;91;79.85769947;77.43976335;0;
2021-09-21;Soria;236;95;140;82.24989874;79.7308852;0;
2021-09-21;Zamora;83;70;15;84.20873684;82.05032007;0;
2021-09-22;Ávila;149;22;134;83.86442054;81.40666227;0;
2021-09-22;Palencia;365;144;279;82.66415504;80.22467425;0;
2021-09-22;Segovia;191;193;52;79.89288367;77.56812051;0;
2021-09-22;Valladolid;1156;1632;79;83.70341631;81.31524309;0;
2021-09-22;TotalCyL;4743;4919;1498;83.21090743;80.77312042;11;
2021-09-23;Palencia;391;271;328;82.87061583;80.40618509;0;
2021-09-23;Segovia;211;126;42;79.92285539;77.65086853;67;
2021-09-23;Soria;281;35;132;82.45916025;79.93002115;114;
2021-09-23;Valladolid;609;206;23;83.71167524;81.45583685;393;
2021-09-24;Segovia;325;122;146;;;80;
2021-09-25;León;6;170;3;;;;
2021-09-25;Palencia;0;144;0;;;;
2021-09-25;Segovia;0;91;0;;;;
2021-09-26;Ávila;0;0;0;84.01093465;81.66036635;0;
2021-09-26;Palencia;0;0;0;83.00846427;80.59019093;0;
2021-09-26;Soria;1;1;1;82.68192251;80.25853922;0;
2021-09-27;Ávila;431;16;63;84.0673838;81.73457479;352;
2021-09-27;Burgos;539;312;105;81.24870684;78.80637495;119;
2021-09-27;Valladolid;1146;585;43;83.84938798;81.69745836;511;
2021-09-27;Zamora;752;9;4;84.48659929;82.44718269;739;
2021-09-28;León;1324;471;133;83.05271898;80.60901895;789;
2021-09-28;Segovia;430;93;30;80.07141089;77.89129387;322;
2021-09-28;Soria;317;111;117;82.87543315;80.69506323;90;
2021-09-28;Valladolid;1618;318;630;83.97327182;81.76064873;699;
2021-09-28;Zamora;736;350;119;84.55694422;82.64356227;263;
2021-09-29;Burgos;655;376;174;81.3678177;78.95791975;263;
2021-09-29;Palencia;751;171;139;83.128224;80.86775906;453;
2021-09-29;Segovia;398;97;123;80.16002293;77.95449511;194;
2021-09-29;Valladolid;1054;712;47;83.98633244;81.82403116;720;
2021-09-30;Ávila;718;356;87;84.21009235;81.88679724;272;
2021-09-30;Burgos;925;197;332;81.46400112;79.04934992;520;
2021-09-30;Segovia;405;140;77;80.21931482;78.03984936;265;
2021-09-30;Soria;303;152;2;83.04756762;80.99770487;217;
2021-09-30;Valladolid;1570;158;365;84.05970241;81.93101302;1068;
2021-10-01;Ávila;276;233;81;;;2;
2021-10-01;Burgos;581;443;77;;;330;
2021-10-01;León;1058;233;138;;;768;
2021-10-01;Valladolid;1119;286;84;;;994;
2021-10-01;TotalCyL;5240;1770;586;;;3689;
2021-10-02;León;11;72;0;;;1;
2021-10-03;León;1;1;1;83.16226265;80.8000631;0;
2021-10-03;Palencia;0;0;0;83.15566894;81.29315561;0;
2021-10-03;Segovia;0;0;0;80.26166617;78.11021775;0;
2021-10-03;Zamora;0;0;0;85.02415176;83.18580439;0;
2021-10-03;TotalCyL;704;24;5;83.63551487;81.49648547;679;
2021-10-04;Palencia;478;86;36;83.17937139;81.34804548;354;
2021-10-04;Segovia;370;56;9;80.27339423;78.14735662;304;
2021-10-04;Soria;327;56;55;83.13982269;81.16758922;215;
2021-10-04;Valladolid;991;256;116;84.10944802;82.03184871;618;
2021-10-05;Ávila;172;22;85;84.3845139;82.09800589;80;
2021-10-05;Segovia;269;45;11;80.2818645;78.17146431;215;
2021-10-05;Soria;208;104;0;83.15557356;81.25196886;132;
2021-10-05;Valladolid;759;294;204;84.15055056;82.0547048;330;
2021-10-06;León;841;534;113;83.21506269;80.86885652;233;
2021-10-06;Palencia;718;124;23;83.21617255;81.40106412;588;
2021-10-07;Ávila;259;237;8;84.40607875;82.24642277;3;
2021-10-07;Salamanca;376;62;48;86.96532977;84.94677216;305;
2021-10-07;Segovia;186;106;37;80.37047655;78.26984975;91;
2021-10-07;Soria;261;65;104;83.29958148;81.32172269;93;
2021-10-07;Zamora;171;166;43;85.10446221;83.28428729;0;
2021-10-07;TotalCyL;3557;2182;539;83.75831657;81.64070753;1368;
2021-10-08;Burgos;508;182;135;;;211;
2021-10-08;León;607;220;52;;;393;
2021-10-08;Segovia;78;40;41;;;14;
2021-10-08;Valladolid;389;306;108;;;5;
2021-10-08;Zamora;129;135;2;;;0;
2021-10-09;Ávila;0;34;0;;;0;
2021-10-09;León;6;34;4;;;0;
2021-10-09;Palencia;0;0;0;;;0;
2021-10-09;Salamanca;46;114;4;;;3;
2021-10-09;Soria;0;61;0;;;0;
2021-10-09;TotalCyL;71;551;11;;;3;
2021-10-10;Burgos;0;0;0;81.72123585;79.51265203;0;
2021-10-10;Salamanca;0;0;0;87.01331835;85.00782092;0;
2021-10-10;Segovia;0;0;0;80.40305451;78.31741357;0;
2021-10-10;Soria;0;0;0;83.42221322;81.50623284;0;
2021-10-11;Burgos;515;238;263;;;9;
2021-10-11;TotalCyL;1907;989;607;;;238;
2021-10-12;Burgos;1;184;0;81.78722214;79.61219069;0;
2021-10-12;León;48;5;0;83.26216647;80.97708566;47;
2021-10-13;Burgos;588;325;207;81.85041241;79.69970642;54;
2021-10-13;Palencia;398;301;67;83.39705965;81.61251489;29;
2021-10-13;Salamanca;514;221;116;87.06069948;85.09590123;185;
2021-10-13;Soria;184;83;27;83.4582152;81.59286261;73;
2021-10-13;TotalCyL;4164;2746;758;83.85485432;81.82037965;631;
2021-10-14;Burgos;195;269;44;81.87501748;79.80008388;36;
2021-10-14;Segovia;152;105;71;80.49362124;78.43860358;1;
2021-10-15;Salamanca;398;248;89;;;116;
2021-10-15;Segovia;131;163;13;;;0;
2021-10-16;León;163;172;2;;;3;
2021-10-16;Palencia;0;22;0;;;0;
2021-10-16;Salamanca;0;49;0;;;0;
2021-10-16;Segovia;0;6;0;;;0;
2021-10-16;TotalCyL;181;443;10;;;4;
2021-10-17;Burgos;1;1;0;81.91947435;79.8490144;0;
2021-10-17;Salamanca;0;0;0;87.12265942;85.23105894;0;
2021-10-17;Valladolid;0;0;0;84.33589616;82.42251498;0;
2021-10-18;Segovia;150;87;56;80.53597258;78.53503434;3;1.741617691
2021-10-19;Palencia;102;55;60;83.51557188;81.82271817;4;2.528053093
2021-10-19;Valladolid;485;361;107;84.36374602;82.49069911;12;1.600310382
2021-10-20;Palencia;251;164;106;83.58605548;81.88509303;11;2.577329233
2021-10-20;Zamora;331;225;104;85.19708303;83.58559805;0;2.833728047
2021-10-21;Valladolid;480;305;178;;;4;
2021-10-21;Zamora;1;49;0;;;0;
2021-10-22;Palencia;125;130;5;;;3;
2021-10-22;Salamanca;145;112;44;;;6;
2021-10-22;Zamora;66;55;10;;;0;
2021-10-22;TotalCyL;1983;1407;745;;;79;
2021-10-23;Soria;0;22;0;;;0;
2021-10-23;Valladolid;0;109;0;;;0;
2021-10-24;Ávila;0;0;0;;;;
2021-10-24;Burgos;0;0;0;;;;
2021-10-24;Palencia;0;0;0;;;;
2021-10-24;Salamanca;0;0;0;;;;
2021-10-24;TotalCyL;12;6;7;;;;
2021-10-25;León;58;46;7;;;3;
2021-10-25;Salamanca;193;134;59;;;5;
2021-10-25;Valladolid;419;267;129;;;17;
2021-10-25;Zamora;0;0;0;;;0;
2021-10-26;Ávila;76;29;13;84.66485691;82.72211792;33;2.539577836
2021-10-26;Burgos;177;301;10;82.2452118;80.15881448;2;1.805396337
2021-10-26;Palencia;102;73;37;83.60476793;81.98052657;0;2.637209099
2021-10-26;Salamanca;189;127;78;87.22167383;85.40266367;11;1.935640632
2021-10-26;Soria;0;1;0;83.6618514;82.03051168;0;2.57526664
2021-10-27;Ávila;173;90;49;84.7048153;82.77856708;29;2.599832555
2021-10-27;León;334;241;106;83.45101974;81.23714231;12;1.855231477
2021-10-27;Palencia;158;126;27;83.65154908;82.00859526;8;2.731395139
2021-10-27;TotalCyL;1864;1191;553;84.07365096;82.14682089;289;2.068129264
2021-10-28;Burgos;195;191;108;82.45771005;80.34558926;4;1.949112261
2021-10-28;Soria;59;55;3;83.76873228;82.14076774;0;2.640520229
2021-10-28;Valladolid;421;174;92;84.54544232;82.66125547;174;1.915878068
2021-10-28;Zamora;55;27;6;85.22639342;83.68759819;20;2.901141933
2021-10-29;Burgos;301;133;200;;;10;
2021-10-29;Segovia;92;100;20;;;2;
2021-10-29;Valladolid;444;264;67;;;158;
2021-10-30;Salamanca;1;20;0;;;1;
2021-10-31;Palencia;0;0;0;;;0;
2021-10-31;Valladolid;0;0;0;;;0;
2021-11-01;León;0;0;0;83.56801237;81.39313249;0;1.916795015
2021-11-01;Salamanca;0;0;0;87.33162235;85.56151194;0;2.021898586
2021-11-01;Soria;0;0;0;83.86211242;82.23752306;0;2.699023446
2021-11-01;Valladolid;1;0;0;84.56272844;82.68430363;1;1.969272965
2021-11-02;Ávila;56;0;2;84.825959;82.93586361;53;2.691166024
2021-11-02;Salamanca;86;54;20;87.33921548;85.57244605;12;2.033440143
2021-11-02;Soria;0;0;0;83.86773773;82.24314837;0;2.699023446
2021-11-03;Burgos;1359;201;162;82.63441912;80.48650916;1084;2.365161471
2021-11-03;León;517;302;133;83.61117258;81.43213003;71;2.04014118
2021-11-03;Palencia;179;138;39;83.77068506;82.15080994;12;2.95843963
2021-11-03;Salamanca;94;67;14;87.34528998;85.58823976;21;2.048322678
2021-11-03;TotalCyL;3217;1106;556;84.23916811;82.3230691;1719;2.310559276
2021-11-04;Ávila;70;0;2;;;67;
2021-11-04;TotalCyL;9710;1089;506;;;8295;
2021-11-05;León;806;158;82;;;667;
2021-11-05;Soria;327;76;4;;;246;
2021-11-05;Valladolid;1862;92;12;;;1760;
2021-11-05;TotalCyL;7677;930;401;;;6609;
2021-11-06;Salamanca;46;6;0;;;43;
2021-11-06;Soria;261;5;0;;;258;
2021-11-07;Valladolid;3;0;2;;;0;
2021-11-08;León;1650;37;18;;;1599;
2021-11-08;Salamanca;1917;72;25;;;1829;
2021-11-08;Soria;785;9;0;;;776;
2021-11-09;Segovia;813;73;17;80.93342368;79.01783969;727;3.857230352
2021-11-09;Zamora;3575;54;21;85.38408329;83.92325369;3504;8.403287453
2021-11-09;TotalCyL;22260;980;400;84.34581059;82.50219841;20956;4.583538977
2021-11-10;Ávila;1559;22;6;;;1530;
2021-11-10;León;2290;195;77;;;2024;
2021-11-10;Segovia;1169;99;50;;;1023;
2021-11-10;Soria;1149;73;6;;;1070;
2021-11-11;Palencia;2629;35;25;;;2578;
2021-11-11;Segovia;1400;100;64;;;1255;
2021-11-11;Valladolid;5363;173;105;;;5095;
2021-11-11;TotalCyL;27232;1041;639;;;25740;
2021-11-12;Palencia;3046;30;34;;;2988;
2021-11-12;Salamanca;1769;122;28;;;1628;
2021-11-12;Soria;714;117;48;;;562;
2021-11-12;Valladolid;3815;135;71;;;3638;
2021-11-13;Burgos;0;26;0;;;0;
2021-11-13;León;13;19;2;;;2;
2021-11-13;Salamanca;3750;31;5;;;3718;
2021-11-13;Soria;509;22;0;;;503;
2021-11-14;Ávila;5;1;0;85.00164908;83.20859549;4;4.715724579
2021-11-15;Ávila;514;7;3;85.03907043;83.24982241;504;6.423787294
2021-11-15;Burgos;2816;136;69;82.94142318;80.9808472;2620;6.734237383
2021-11-15;León;3040;22;35;83.79520593;81.70160744;2976;5.642813169
2021-11-15;Palencia;2146;35;42;84.04201571;82.5032279;2078;13.16483804
2021-11-15;Salamanca;3074;48;59;87.52236177;85.86705948;2972;9.287005118
2021-11-15;Valladolid;5372;93;28;84.74672956;82.96856423;5245;7.471636362
2021-11-15;Zamora;2118;39;10;85.58163529;84.10263325;2072;13.82336389
2021-11-16;Ávila;942;46;3;85.03780191;83.26694743;897;7.042825249
2021-11-16;León;3345;181;134;83.82587816;81.73841411;3040;6.307524116
2021-11-16;Salamanca;4175;94;60;87.55091193;85.89955808;4033;10.51648468
2021-11-16;Segovia;1295;69;14;81.05721993;79.16834986;1211;7.761372966
2021-11-16;Soria;1061;17;2;84.18388011;82.70104856;1047;11.96390801
2021-11-16;Valladolid;5775;119;33;84.75460435;82.98335347;5612;8.561237993
2021-11-16;Zamora;3243;44;15;85.62325603;84.14835745;3188;15.62009051
2021-11-17;Burgos;2589;141;50;82.97721236;81.03676779;2422;8.137005452
2021-11-18;Burgos;2762;218;158;83.03257375;81.11505662;2404;8.843562142
2021-11-18;Palencia;2126;67;64;84.14056799;82.63483885;2005;16.79692617
2021-11-18;Segovia;1572;111;33;81.16863655;79.28041804;1456;9.617013513
2021-11-18;Soria;647;11;10;84.21988209;82.72805004;628;13.84276135
2021-11-18;Valladolid;6046;187;161;84.80627064;83.05537896;5686;10.74216987
2021-11-18;Zamora;2497;44;26;85.7041527;84.23687481;2441;18.38699088
2021-11-19;TotalCyL;17104;1182;704;;;15470;
2021-11-20;Ávila;0;54;0;;;0;
2021-11-20;Palencia;0;13;0;;;0;
2021-11-20;Soria;485;26;0;;;479;
2021-11-21;Palencia;16;0;15;;;1;
2021-11-21;Soria;494;7;0;;;487;
2021-11-22;Ávila;919;32;5;85.17797341;83.47181348;881;11.11097016
2021-11-22;Palencia;331;32;49;84.19857661;82.68473874;264;17.72631159
2021-11-23;Palencia;196;62;47;84.23787277;82.71717367;113;17.81051765
2021-11-24;Ávila;2212;16;9;85.23061701;83.50796631;2185;12.99535722
2021-11-24;León;4256;248;129;84.01779865;81.94369894;3973;10.87878117
2021-11-24;Soria;539;71;125;84.47977139;82.91931056;346;16.95355745
2021-11-24;Valladolid;4749;167;126;84.96280604;83.22497498;4458;14.1139232
2021-11-25;Ávila;2695;22;14;85.26296428;83.53016542;2660;14.56768825
2021-11-25;Salamanca;1517;73;98;87.76594937;86.1000167;1370;15.97807104
2021-11-25;Segovia;1392;98;39;81.3465122;79.44265628;1290;13.52050457
2021-11-25;Soria;695;90;49;84.55852572;83.00819045;626;17.34845416
2021-11-26;Ávila;1896;110;206;;;1573;
2021-11-26;Burgos;2199;150;124;;;1942;
2021-11-27;León;1740;52;75;;;1641;
2021-11-27;Salamanca;2286;25;3;;;2272;
2021-11-27;Segovia;0;6;0;;;0;
2021-11-27;Soria;540;3;0;;;538;
2021-11-28;Ávila;1321;7;6;85.43040897;83.60247108;1306;15.46960625
2021-11-28;Burgos;723;3;22;83.2263386;81.37928142;698;12.44512792
2021-11-28;Palencia;21;0;19;84.35014752;82.84192339;1;18.18227182
2021-11-28;Soria;444;3;5;84.58777733;83.04531749;436;18.69065299
2021-11-28;Zamora;5;0;3;85.92398058;84.4262199;2;22.02265107
2021-11-29;Zamora;548;20;11;85.93863578;84.44556475;518;22.30813422
2021-11-30;Ávila;2307;25;21;85.48749239;83.69253603;2258;17.61594276
2021-11-30;Burgos;2543;176;44;83.29428212;81.44638613;2347;13.65804558
2021-11-30;Palencia;1415;52;32;84.42873984;82.91303073;1349;19.29192058
2021-11-30;Segovia;1075;48;22;81.45662571;79.55537601;1001;14.5447556
2021-11-30;Valladolid;5117;239;321;85.17811424;83.37651662;4631;16.596978
2021-11-30;Zamora;472;24;26;85.96208409;84.46901306;428;22.5273759
2021-12-01;Segovia;1427;73;218;81.61690926;79.60163672;1145;15.09662623
2021-12-01;TotalCyL;43403;1016;1273;84.9209451;83.0837632;41301;18.39520184
2021-12-02;Zamora;4956;145;59;;;4801;
2021-12-03;Ávila;1036;109;135;;;792;
2021-12-03;Burgos;4735;296;143;;;4392;
2021-12-03;León;8420;172;140;;;8171;
2021-12-03;Salamanca;3045;68;99;;;2900;
2021-12-03;Segovia;1472;62;11;;;1416;
2021-12-03;Soria;2035;120;142;;;1788;
2021-12-03;Valladolid;6601;246;153;;;6262;
2021-12-03;TotalCyL;35087;1242;913;;;33234;
2021-12-04;Ávila;757;43;14;;;734;
2021-12-04;Burgos;7583;179;48;;;7412;
2021-12-04;León;5087;85;66;;;4974;
2021-12-04;Salamanca;3730;61;47;;;3648;
2021-12-05;Salamanca;0;0;0;;;0;
2021-12-05;Segovia;1176;23;6;;;1146;
2021-12-05;Soria;0;0;0;;;0;
2021-12-05;TotalCyL;11604;175;84;;;11361;
2021-12-06;León;5076;29;107;84.41850937;82.30168763;4936;23.48944766
2021-12-06;TotalCyL;19996;211;261;85.04236888;83.23078285;19513;23.28559892
2021-12-07;León;10052;194;212;;;9680;
2021-12-07;Palencia;3164;46;64;;;3056;
2021-12-07;Salamanca;2134;84;50;;;2013;
2021-12-07;Soria;772;19;61;;;696;
2021-12-07;Valladolid;6493;112;233;;;6150;
2021-12-07;Zamora;2270;30;8;;;2228;
2021-12-08;Burgos;4216;45;29;83.53362226;81.72878513;4153;23.76345589
2021-12-08;Segovia;1316;32;33;81.76025228;79.84922921;1252;21.56400266
2021-12-08;TotalCyL;17182;433;290;85.1033313;83.28289319;16652;25.15292799
2021-12-09;Soria;1025;17;15;85.04792764;83.45033977;995;31.44097925
2021-12-09;Zamora;2186;48;12;86.30501559;84.78615143;2119;35.47260065
2021-12-09;TotalCyL;39551;1167;1020;85.1628323;83.33588039;37425;26.51531284
2021-12-10;Segovia;3107;157;22;;;2980;
2021-12-10;Zamora;1600;16;10;;;1574;
2021-12-11;Ávila;1482;10;14;;;1458;
2021-12-11;León;11;14;1;;;10;
2021-12-11;Palencia;0;23;0;;;0;
2021-12-11;Valladolid;4386;105;24;;;4333;
2021-12-12;Salamanca;4728;70;48;88.17111877;86.47542104;4606;28.5826664
2021-12-12;Zamora;1;3;1;86.3360846;84.83246184;0;35.78973902
2021-12-12;TotalCyL;13186;177;145;85.21093415;83.40419171;12869;28.47842807
2021-12-13;Burgos;2696;127;92;83.69607158;81.89291206;2480;26.69872781
2021-12-13;Segovia;3195;98;22;81.97787305;80.16393229;3072;27.02862951
2021-12-14;Burgos;1600;120;78;83.79756745;81.99748357;1432;27.04208025
2021-12-14;Segovia;1573;55;29;82.09254747;80.29294101;1489;27.86001903
2021-12-14;Soria;295;24;56;85.31906755;83.70347869;229;32.90468476
2021-12-15;Palencia;2868;83;1544;85.4972212;83.43323707;1261;32.74493048
2021-12-15;Valladolid;5196;218;196;85.71129494;83.85611035;4868;29.73922931
2021-12-15;Zamora;920;43;3;86.4879124;85.00656553;910;37.36605154
2021-12-16;Burgos;1652;170;141;83.94547742;82.1414791;1387;27.73941004
2021-12-16;Soria;1079;165;846;87.38243103;84.04774763;195;33.28495567
2021-12-17;Segovia;1060;110;697;;;349;
2021-12-17;Valladolid;3669;185;1603;;;1918;
2021-12-18;Burgos;6416;268;1403;;;4928;
2021-12-18;Valladolid;2830;278;1639;;;1132;
2021-12-19;León;16;1;15;85.82329731;82.87197194;0;32.54586045
2021-12-19;Palencia;8;33;8;87.56245283;83.60289669;0;33.65747469
2021-12-20;Salamanca;1460;50;951;88.76642014;86.83442421;461;34.57577184
2021-12-20;Soria;2349;107;130;89.64380541;84.34251384;2177;35.3618199
2021-12-20;Zamora;182;0;3;87.0588787;85.11911741;179;38.62698431
2021-12-21;León;4259;232;395;86.10811083;82.9591687;3697;33.82971218
2021-12-21;Segovia;1728;118;802;84.57433639;80.66889066;878;30.05642503
2021-12-22;Segovia;1574;279;576;84.9939405;80.82526486;810;30.52880543
2021-12-22;Soria;1814;79;90;90.12870708;84.53152423;1673;39.38616624
2021-12-22;Zamora;1247;200;239;87.48798274;85.225221;855;39.22550238
2021-12-23;Ávila;2791;150;321;;;2374;
2021-12-23;Palencia;561;137;220;;;303;
2021-12-23;Segovia;890;155;170;;;657;
2021-12-24;León;570;105;4;;;562;
2021-12-25;Ávila;0;0;0;;;0;
2021-12-25;Burgos;0;0;0;;;0;
2021-12-25;Salamanca;0;0;0;;;0;
